retained_data,mean,std
0.5,70.9200439453125,0.0
0.6,71.47268676757812,0.0
0.7,72.314453125,0.0
0.8,73.49654388427734,0.0
0.9,75.0730209350586,0.0
1.0,76.79308319091797,0.0
